ItemID,LocationID,TransactionDate,TransferQuantity
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-23,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-22,0.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-01-25,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-02-01,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-05-25,-4.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-06,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-05-05,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-27,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-11,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-11,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-15,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-02,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-06,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-01-05,-3.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-30,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-12-26,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-10-12,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-13,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-01,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-04-24,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-28,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-01-05,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-10-14,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-19,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-23,34.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-14,-19.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-04,-3.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-30,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-02-15,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-02-17,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-09,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-08,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-03-24,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-07,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-11-26,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-07-14,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-06,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-04,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-05-18,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-19,1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-04-02,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-06-30,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-06-02,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-03-02,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-19,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-09,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-13,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-29,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-23,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-10-12,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-06-23,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-28,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-26,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-11-24,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-21,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-18,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-02-22,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-09-16,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-04-11,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-02-22,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-23,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-06-30,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-11-30,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-08,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-08,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-03,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-06-16,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-20,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-05-06,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-01-27,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-05-06,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-03-24,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-05,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-20,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-04,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-05-26,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-04-14,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-09-21,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-14,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2020-01-03,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-11-05,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-12-13,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-09-29,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-05-12,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-14,-10.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-22,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-21,-7.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-15,-11.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-29,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-10-12,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-26,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-29,-6.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-09-24,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-09-10,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-24,39.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-06,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-17,-4.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-15,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-01,-10.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-12-07,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-05,-5.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-10,0.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-08-17,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-01-29,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-05,-9.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-29,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-30,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-11-15,0.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-05-31,-14.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-10-21,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-03,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-01-21,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-08-12,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-07-29,-2.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-06-16,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-03-01,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-07-04,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-07-04,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-03-17,-3.0
a0W5700000MYVQOEA5,a0X5700000mB0JIEA0,2018-08-08,-4.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-08-16,0.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-22,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-07,-1.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-10-16,-1.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-06-07,-8.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-02-10,-3.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2019-01-26,-1.0
a0W5700000MYVQOEA5,a0X5700000xnRgkEAE,2018-08-12,-2.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2020-02-20,-1.0
a0W5700000OaJ2cEAF,a0XD0000005JVGVMA4,2019-09-25,-2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-04-01,-6.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-08,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-08,-24.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-29,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-10-29,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-21,-3.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-10-21,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-06-27,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-14,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-12,-7.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-03,-5.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-06-10,19.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-01-30,-4.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-19,-9.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-07-31,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-08,-3.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-02-04,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-03,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-02-06,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-06,-7.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-07-11,-4.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-22,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-01-07,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-14,-5.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-01-28,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-09-12,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-24,28.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-02-25,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-12-19,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-28,-3.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-02,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-08-26,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-07-17,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-11-04,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-08-09,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-26,-4.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-06-17,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-09-20,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-09-24,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-05-22,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-11,-3.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-01,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-09,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-02-12,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-31,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-12-03,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-09-05,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-19,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-01-29,-9.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-16,-3.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-09-17,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-17,-5.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-11-21,-5.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-01,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-10-16,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-12,-4.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-02-10,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-03,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-10-04,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-02-27,-4.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-05-05,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-07-30,-5.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-11,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-10-16,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-05-08,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-02-21,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-03,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-26,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-21,-3.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-19,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-01-17,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-12,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-04,0.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-24,0.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-06,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-02-28,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-03-10,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-09,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-05,-10.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-03-02,-5.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-08,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-05-25,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-25,-3.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-27,-5.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-03-09,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-02-25,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-09-25,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-03,-3.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-12-24,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-10,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-13,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-17,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-09,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-04,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-15,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-29,-4.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-04,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-17,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-07,29.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-01,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-30,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-07-05,-9.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-01-21,0.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-06-03,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-10-22,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-03-11,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-03-28,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-08-15,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-06-12,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-05-20,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-09-18,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-20,-4.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-23,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-20,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-29,-3.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-16,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-10-31,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-08-01,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-07-09,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-02-19,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-06-07,0.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-10-23,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-19,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-05,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-04,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-11-14,-11.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-05,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-25,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-08,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-01-22,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-02-17,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-11-12,3.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-07-23,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-08-20,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-06-04,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-06-14,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-07-16,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-11-04,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-03-13,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-07-04,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-06-12,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-16,-2.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-04-09,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-02-24,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-09-11,-2.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2020-03-05,-1.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2018-08-13,-3.0
a0W5700000MYVQOEA5,a0XD000000HELtaMAH,2019-05-17,-1.0
a0W5700000OaJ2cEAF,a0XD000000HELtaMAH,2019-11-13,-1.0
a0W5700000MYVQOEA5,a0X57000011fDISEA2,2019-06-27,1.0
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2020-01-30,2.0
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-08-27,1.0
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-01-17,2.0
a0W5700000MYVQOEA5,a0XD000000588bmMAA,2019-09-30,1.0
a0W5700000OaJ2cEAF,a0X5700001C7jz6EAB,2020-04-28,1.0
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2019-09-12,1.0
a0W5700000OaJ2cEAF,a0X57000011fDIhEAM,2020-03-02,1.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2018-11-13,19.0
a0W5700000MYVQOEA5,a0X5700001C7jz6EAB,2020-04-28,3.0
a0W5700000MYVQOEA5,a0X57000011fDIcEAM,2019-01-21,1.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-01-22,4.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2020-02-12,5.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2020-02-07,8.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-05-28,20.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2019-05-28,3.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-05-21,42.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-05-29,3.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-05-30,5.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-05-07,4.0
a0W5700000MYVQOEA5,a0X5700000xnRgfEAE,2019-05-06,1.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-06-18,5.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-06-12,66.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-25,5.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-06-12,12.0
a0W5700000OaJ2cEAF,a0X57000011fDGvEAM,2019-06-27,37.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-06-04,30.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-06-05,48.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-06-17,4.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-06-27,10.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-03-18,8.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-03-27,3.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-03-25,3.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-02-12,1.0
a0W5700000MYVQOEA5,a0X5700000mB0JIEA0,2019-02-15,10.0
a0W5700000MYVQOEA5,a0X57000019oxgdEAA,2020-04-18,3.0
a0W5700000MYVQOEA5,a0X5700000mB0JIEA0,2019-04-25,3.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2019-04-24,1.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-05,8.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-04-19,10.0
a0W5700000OaJ2cEAF,a0XD000000588bDMAQ,2019-09-26,1.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2019-09-26,40.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-09-12,3.0
a0W5700000MYVQOEA5,a0X57000011fDGvEAM,2018-05-29,16.0
a0W5700000MYVQOEA5,a0XD000000D3A2WMAV,2018-05-28,5.0
a0W5700000OaJ2cEAF,a0X5700000hcYHYEA2,2019-08-29,3.0
a0W5700000OaJ2cEAF,a0X57000019oxgEEAQ,2019-08-26,2.0
a0W5700000OaJ2cEAF,a0XD000000D3A2WMAV,2019-08-06,1.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-08-13,4.0
a0W5700000OaJ2cEAF,a0X57000011fDGvEAM,2019-08-23,2.0
a0W5700000OaJ2cEAF,a0X5700000mB0JNEA0,2019-11-13,4.0
a0W5700000MYVQOEA5,a0XD000000A1ghxMAB,2019-11-21,2.0
a0W5700000MYVQOEA5,a0X57000019oxgEEAQ,2018-12-12,2.0
a0W5700000MYVQOEA5,a0X5700000mB0JNEA0,2018-12-11,7.0
a0W5700000MYVQOEA5,a0XD0000005JVGVMA4,2018-12-27,26.0
a0W5700000MYVQOEA5,a0X5700000xnRgfEAE,2018-12-20,2.0
